1349,197dd5a887d4293d47006b52114f6cd81c1c91f0
1084,a134fe3879ba14ccd7585305f6406e22ff5cc0da
561,74993fc6e83714b514ebe54bdb16372c2e61be58
1257,52d3870b7e6091bb1fd380ff79fa3fabb9e69146
1224,5900e1bb3f687276dce16d422e55c4bdf317e3ef
1506,255a1711af38b6efd8cade6b2ac22fbb4442b781
1878,5da40c05c970d611259b5809b8b60086688b6105
1575,ef18a7b55d2471cea1453f848771868c8661f944
1795,4c057d03549dda4ad20fb5e094a104bf0b51bbdd
1531,be052a0522fdb5387980f60c232cac1d022eaeda
1539,ab320fa38c77ddbaadf8415ca8c92068fc0f3c2e
1211,d3fdabc24dca2a3e63da643ece2853882d74863f
325,c996c46abfb9df298e4c480a699b36549d6a4c8b
1599,29316c157e00be1a32e762bf316eee76c6bbeec2
2247,1cbeb422e2f82354ea0e01d4614c6bc151611352
812,3ce21555dda80abeacc8ebf5bab3325577282e3f
1687,37d2f05bb3a435688078b68b4ab7edb5ef138a5d
2136,6d3eaa719cf31153f66ac193e422f489378cb0fa
1389,da53cb51e580529881c2287f87d035dae0dfeb97
2300,f9703023bd598bbcfe2063ba014c7f886793c215
1776,61ef1da5671338defbea97741633c5d7a27c9c43
716,db3001cd3e515c2bc928eabd5bd6538ae52973bf
1077,00fdc82788bb8988b434ec72dc9e4b0a9e42f482
917,f479358de3a81465fa5b7a928ee2e01db07df8e1
991,bdb717c79471b8cc6370639e94af45cc92c8dbcf
1953,6941c0900d560e5397338e14c5e360df368bea6b
1176,39e94e77763a299f4e70aed5053f3c5c6c42bd56
2183,daf399105d648bad1e9b8373916afb7e8825c596
1809,6798c1a382d7f0d4f3c1f3d56e976e9853a5ff0e
1586,92d55e7cce7bd9725a366ef927ff158e7b0ce348
1020,2b8d4fe1d03bb197d88743a567ebf4da49128a95
496,d2ba8a4b4ddd4906f3f23278c63991bb2ebea8aa
1380,a5cd927723a9b1d18cec5eeb161ed086af6e499d
1618,81929f9069af8698f0a408a0d14aabe5270be5dc
881,c95c6e819f48ea5115174530b4b9850b060cbf68
1695,03b2e4b614b01117dabc36029ce67f9f1414e58a
1519,781fa42566894c1e32bf07c0300df4bebd0496f4
1694,aef1280661bcac55b81923faec5d49c873b17872
1623,1e9f42f7cfee4a67158d79ff4bb5d533f45aed5e
2282,c0c5b6a75b44b6b1fc34f1ed98d60f559f8a1d67
2124,502af3acb9a30c560b93245de564e6c9445bd47c
2294,74893e6081936ecbccaf7062a5c1248b953a86f6
748,a20da66112a05ecab911a41e73d4d9a9ae468a29
129,a20da66112a05ecab911a41e73d4d9a9ae468a29
701,a20da66112a05ecab911a41e73d4d9a9ae468a29
702,a20da66112a05ecab911a41e73d4d9a9ae468a29
301,a20da66112a05ecab911a41e73d4d9a9ae468a29
1844,3eed13a22913756228489dac34cb4e262ecb6040
1279,9d081d92b9a875044beedcd97cf38ac6e58abb5f
1288,79dac055398444983f535536f82ef101df9d417d
556,201805925b9ba3065b652b5be9b1bae6b8fbcda9
1672,c12850228b1d91bbeffb3147088014e275fe9dab
544,72473fa073605fc0b8913cc35fe893454ed9da7f
1493,8b1ec85c4a3e0116e8c2c70eaa069e0da0ba4a29
1450,7ff6a85c9122e67040b46c76912a4c29d8a660ac
1679,fe972f0d3402203a05d9e36415a998ada7f928ae
1214,cf315f83b26abace0fbcf48673b32f2781e4db29
869,9e321da1ec472bf379f66c27cbad038c3cefae98
1908,6510384e1d4d87e0b5ef637255478aba8623fcc2
813,776080fea5f6ea3250439c2c2663e12b177b1b8d
446,4c52767879e012204857a0afed6d325b87d6320f
1744,354458221a53d713aef6f396143754841e189ae4
837,dfe96fb7123c2c4c8563257a391fe9433cfd83b2
1831,0022cf141cbdca232108458a31dc3c44226cf2dc
1764,26359c54f2b8f9e6a2c6d84ea511a222ef216441
1247,50412ad5c438d74f0d99c53d32cdd7f13a0e0fc6
722,c40366cc1a1b637d6ce5795e820682d593af6a8a
1441,fbb1fa5fc13a8de582f76c23e5d1a1a893a0c5e6
1507,50b8d45bb55113c46f263f93421f492413641605
1740,3466c66f763ee5028d81b62e04824843879a061f
1611,f9d864fe064c8e051a221ee400d527332114928b
435,0d808a7a45e9b4614a0df6345c8d184df91f2b35
475,37c996e4eaa0cacc8879afb6ef4e0e9dbdb52af6
1007,f272778cbe58acac69dab48272e31c9dbe11b782
1124,043cd4e93b6c290468db0d75a22d7890251e6b7d
1658,9029f2abe884049664fe0b78efdf2c31958e758e
1630,367aed32cff13fe314dbe3df04cd3c584a14e057
1817,b2813fc922cebd114b3871f148568ccf3145fb43
919,bf2bd9516feeca543c6cd2f79cbfeba3423e34fb
1770,c2dd2e0b3e17c649999135693e03bb963eba7945
1836,dc4e6377f49b5d3b4e92fa1a3b56bdac442720b7
1257,b1b042220a0faac30c5bd4724d924012bb77604f
510,a96e52640914a18b75fe60c1326d195b7f9f27df
1022,a84a9a507b3316e6ff240c78e9af3da697b03655
1504,239e9cb62df7a53c7b66a3c09c1d76e32250b507
982,efda3a2a27181e64a6f35b210dd28f1a867c87ff
2001,1fa0a5fd0cb63bc42b101408be432109a99ad6f6
698,b6ea7cbedd9f776388540fe0579d7e58cb1f01c8
1522,efe57ef065f6dce7633f8bef44a5960e9008d85c
1150,2828ca373bddbe09c202f40891721005fd178fa7
1963,6b83971fadce2c395810c549cf3b72e85bd59f84
1715,95a39ff6619ef808c2c201fa47c8ad29e08caaf9
1564,6dcb15ab122dd7f2ca106b70d46c8daab5689d00
1397,2bfca99d8add4ec8e4f518a76640d9722ae74a22
701,4275671ef00db5c12ec199f57668f9e1ed95b223
1470,14c9ebf2fa1e0b92c168106d912ef85f8448cb2e
514,91456a7d2808e715cbd91cece38842d4c998cf74
1935,5489db523723fdd66b561c946a29b4f90dcb8943
2200,ecbc5fc64972518ea7bafbde993704b1003f2d5c
1828,69ce4af1fc7d3c7ff611b93c080db4d1625af60e
1301,ec8fc6afa07d62fb294d9569f5c193188740ab0a
1951,8fe9a468ff6a50277178edc2eb3597abe42de115
722,03a58e4ee38a24fc1bd11145b6449d0e9a180647
1128,190df087b6670d2b0ac1b1d16cac2cba14560131
1973,619afa70d0d6367c8339cc4527a393dcff0cb4af
1551,97b13c896cf35222f3326787bb9624c003f9eeab
1913,6cb8a569de47ea61f966ce28cca667cf7d682754
1754,de5ae9a7d9a3e8fe8994f5e458287016f75d5b45
2254,6b404c21305bc925a7849907c17bfd9c9186dfa9
2235,8c901769d56fbd17f9188350bc70c2cde1b01f9a
903,661d0f123ed040e68b130653fc43384c7ea7fdf2
2055,b713a8c56ca1ac4d17fba8f2aed80379371e7beb
486,981d7179a4adaad5dd636fdf0542215ff7382cb3
587,8e098475588f074df77d49f5e31aeeccd868c530
1607,7d8d8c38878628e11a8565733fc60dc206822b40
1326,0781187b20437789bca5498be55e06d4886e88e3
1487,c8e3fba0ddaec7fa9a5a9bfdbb0687769741adee
1387,dcd40421fb3a212a66df76e5c882f5db19ed3479
392,8c8767ca4415b3abbd41df9b1c40740d0955d410
2037,1ba98871151af0328d62ac7670c8391966b25c3b
1546,f1d92585ad720d3b1e15205bfe0e43616c377d34
2243,8625992bd5b56f10f5eb022e2d2fe2e33f1a9f70
1582,daf5c30db6dc71f44c3432cef1956e1792fff9f3
1645,602558a65a290e67dbcc64e89f40ac271dc94207
