536,07412222289affbf68941c4a23a1002d4b1d9669
135,55c5d9c5314f30f09e0b367193e59afe3c66da8b
241,4641b7e47786c153180a029c9f960d11ea912680
614,43c64b45d7c752ad1c3e5ab9cfb037063beed1ab
1779,ccb760230af23243e25a34a384285d01485d8a96
1179,be53defa9b56881097715030a5f9e0a176ffa713
1036,2651b797caf6c64710ecfb30cb81433166eed387
621,e80fe02e8c26bf07a97f51b00d186e145d4a37d4
539,2a308cb5f8b157d3ebce48c3200552ac7e647b17
478,5ac9f2f83cc2f7571966ff23a8eaacb7a8080791
102,0989f62f55ddcc7936cdcada86037e3bc33b1d97
225,0989f62f55ddcc7936cdcada86037e3bc33b1d97
598,cdd3036e6255584431b5ba5b2879ced7485bf5b7
334,13b4a39878821fddcb123211211b8114cabaff5b
1017,a011ad56c0637ea07fa3fe4a22a04f9b589b1abe
885,aaeea098d2f9b8a6860fc76790c12213507c9dad
212,e24e057585c536d1143f766d1da9112c56d45bd1
911,0cf7823f8eef3734c6e67ae9946dc8738559e5f4
330,c86f7cb6b4d6867e2ad71e7805073ce4b1edc392
1515,3624b9b4e79919919427edbb875cc4a18d3f269d
782,9d60a9ef4ae78aa3e477da7c347598f8c2d2ddc4
913,90900928869827dbd35ec2003f29bd8704a73754
948,8f927e0b7e415765f20523510fd8371b032d0391
964,8094c611721bdf50f3160ffc7d045c2cebbedded
1131,3a24a1cbde5988e4fcdc1b22108bc4060ac45d61
1099,556ff597ff431ad31d73cf9964d225c7e94b7b19
651,e3d2922263b5d5ee2a30c7472ea5f9130918e7d0
645,7ddcfe818caaf9a67136afc08ba88fb6d20f2585
1284,aa0358215114837dbccace44c81c2c38e9160646
1667,e02d94e7b4b56c1748ab4243a098262bbbe37e3b
1131,4f60796a9ed46d3c8afcd3e93c73a4663c6899f9
1339,8f06d35e4d45f4e04ed8d7beabdbd140656fd0de
932,b5615cedc98ee7023b4c6958fded26b7cc48906f
609,e45ca7b9e419b7e9f2a7cc49f00e6bea4eb09139
269,16e39a1f1aed14db9899bc13a150ffae86e5ba13
1024,1ec5b2470b7f24e7fca2aa0232e0bc67816ed0c5
215,756ac2e56c8c99ae3bed3069f96eb7ef6c55f72c
443,3f8e2d286a7a503dfe228551b5ae27b1cd982457
785,389cedc7c40f024fcf053a95c8ca807193d8a68d
1797,1dfe902885e6f01cca13cb556504e819048ea1b9
652,acc8bcf98a8522c9d0591824c22b1bd87473d2fc
891,47693c5087b8d11c7dd92753552452772201a043
278,05242040cfbc8a193734a39af88d96c6b14d7350
533,da678372e86799a91ea8d7f713e7063584a7ba35
1497,a5428fd803c1ad0f2349980cf317dc1bd0a1ae4f
1111,e5776f4db6ac1583e9144560464eb876a2b8f954
977,8f0b9342c48c0625e697105d791118cb3c8328ac
1380,444860ab6e55604621c2372a4fc3f8e5310541f7
225,a3493bad059b89fb019fbc244e1dff699bda7c3b
846,e6620455e0658538179bc70fb9004a2599ede765
916,8db57ec2ff82c4d39877fe4aef5deb59395a527c
940,17ccbaeb3cca8e45b9f81ef421e3e392dd2da804
943,de195378fa2bbb0b0420e9fa20857c76023def86
1120,d157bd9f88ab38a7592b43e3cc10e2bcda5b5a8c
1246,bfe164967193ec1d3023032691866b428f296ac8
877,483c4d93633803ccc9b28f709e156ab3ae85c538
196,a768a1a6c2a2c9bcaee444f444fc549b656eaa3f
619,74a0c350238cc92cf183f3207a9f6f89aaefb394
587,a7d37be0d122b9a74b2b777540e08b982bfb980b
1111,65504990ea6af80c67260182f43f99b2fbc52415
1779,1ab2036c56ef110b7ea0abf3b45507aed4aedaf7
1096,c06df3db4394adb1885a925ca23c97275bc14957
782,6df993a4cdbf3ede1c6c703443362786543c2d13
557,b4f5ec22294bd56de62c48f3d58eb588eb3acc64
1041,07e509b54a61bb34350509c96cbbc61f4bc1397f
1066,df6a4dc18dbbd2350481a1dfa6c5cae236c71d2a
1394,d87e07d0816a892ba7ef08d04cf2db543d82baf8
1167,cdad9e812511c7679ccec6aedf6fbf438a90a34f
868,92157522de2a5474dcced260cb5c68306afe1947
284,03db3d93b04905d3be9bd13b1d8faea962fd7d1b
877,4d39dd7c8c8da876940394103d9d9c9d745cd387
1580,ef6ea80e6814857289a5d21f7d2f49ac33a34753
91,c7202ad50504623c4fa806e5537fa279c1412728
11,2d71e28c0432673d87c24475ec9a7196ec9e64fe
867,07982fb0bb86ad8eca657ac23ea8010b89134369
769,223c07e071e1c1b230a039a4a43ab31516f871f4
1083,74b08c6f55a0a3b03669f00a2bbdbc04682b2c77
1131,431a879247ca5e9e8d041d79e520af24964cb338
486,f70be20b94d0ce0ee9fb498a44fc2f188df4f4cb
1643,dd5d7eb7a082504cf2398e94f759cb9f8770dedb
482,9315edc38232cfaa15dd631e7cf6ae7e896f4f41
1268,ad92452e960da021deabc954195297af5ccc0780
1234,d399d1335e0e6605a814982cd88edf12cfc48489
1266,6dc45e89272bcd6b6c5a69f06dbfdf6d812dfed4
742,e75ae1359f993eadf0c8f6178e78bfa4ecd1393b
334,9db4d6b783fbd1e482d51321b1b8570e5f29d19d
1823,e89fffa724b7118175424f435ca7baad34aa2c21
1198,947dd28d886f575d0f14b8adc209027feb946789
1458,be6cadf48284cab0a4601319c9c1ed18abd5dfd7
1117,af9c7899f8910e1812472966a90dde5c865df070
1340,c6711b6ad2c0788580b3cf8f31356a7088fa3d7a
667,8226cac5a16a24773be691bf2e520045da4617bb
1459,fb83831d89db608f613481650f480b47a838a3a2
930,a002eb16de60aedc8fd6a1f5d600c515b923cb24
1292,b5de501ee00ea4545149160f42626c24ca00d4f2
1274,c200a67a6e12e4c27d635e0b499c4d8c7fe42c91
1621,217be7df036c77bd2f46d613ee8649ef45699e4f
1637,217be7df036c77bd2f46d613ee8649ef45699e4f
988,64c51ab7e81ef39a3e2dbec42d5b6b77cfa8097e
991,9ea22e9eeceab5f3b2aeacae79cdc8a216677664
1529,65891e92308303cbe60a2aaf472861665d076500
795,c65ac559153e13845546c7b530a3fdf4d1df860f
